GrainID/Step;;;;;;;;;0;80000;160000;240000;320000;400000;480000;560000;640000;720000;800000;880000;960000;1.04e+06;1.12e+06;1.2e+06;1.28e+06;1.36e+06;1.44e+06;1.52e+06;1.6e+06;1.68e+06;1.76e+06;1.84e+06;1.92e+06;2e+06;2.08e+06;2.16e+06;2.24e+06;2.32e+06;2.4e+06;2.48e+06;2.56e+06;2.64e+06;2.72e+06;2.8e+06;2.88e+06;2.96e+06;3.04e+06;3.12e+06;3.2e+06;3.28e+06;3.36e+06;3.44e+06;3.52e+06;3.6e+06;3.68e+06;3.76e+06;3.84e+06;3.92e+06;4e+06;4.08e+06;4.16e+06;4.24e+06;4.32e+06;4.4e+06;4.48e+06;4.56e+06;4.64e+06;4.72e+06;4.8e+06;4.88e+06;4.96e+06;5.04e+06;5.12e+06;5.2e+06;5.28e+06;5.36e+06;5.44e+06;5.52e+06;5.6e+06;5.68e+06;5.76e+06;5.84e+06;5.92e+06;6e+06;6.08e+06;6.16e+06;6.24e+06;6.32e+06;6.4e+06;6.48e+06;6.56e+06;6.64e+06;6.72e+06;6.8e+06;6.88e+06;6.96e+06;7.04e+06;7.12e+06;7.2e+06;7.28e+06;7.36e+06;7.44e+06;7.52e+06;7.6e+06;7.68e+06;7.76e+06;7.84e+06;7.92e+06;8e+06
560;18;0;146;1;0;0.523599;0.785398;2;1;93;203;263;365;493;582;676;724;840;957;979;1085;1211;1269;1332;1408;1464;1558;1709;1759;1765;1853;1920;2001;2082;2161;2254;2300;2434;2495;2614;2683;2700;2788;2868;2904;2962;3055;3098;3236;3281;3309;3404;3456;3560;3620;3640;3699;3771;3800;3839;3919;3952;4056;4092;4110;4174;4217;4234;4282;4332;4350;4436;4457;4479;4527;4550;4612;4640;4653;4690;4723;4759;4788;4817;4848;4858;4895;4907;4940;4962;4995;5001;5026;5038;5046;5062;5069;5076;5089;5098;5105;5112;5116;5120;5123;5125;5125;5125;5125
561;132;155;119;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2104;2197;2311;2426;2535;2671;2727;2921;2995;3165;3257;3282;3403;3513;3567;3648;3778;3850;4053;4142;4179;4328;4431;4593;4711;4763;4856;4994;5069;5128;5282;5371;5563;5660;5697;5829;5941;5987;6087;6218;6275;6491;6564;6608;6752;6845;7008;7121;7167;7261;7391;7517;7648;7758;7884;7967;8107;8196;8316;8459;8613;8669;8794;8888;9030;9121;9239;9353;9500;9636;9763;9884;10000;10151;10310;10470;10636;10800;10897
562;114;113;137;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2200;2317;2434;2549;2683;2750;2934;3023;3180;3286;3310;3422;3537;3589;3664;3794;3860;4054;4129;4162;4305;4392;4543;4644;4689;4769;4889;4950;4998;5123;5192;5340;5417;5441;5541;5626;5663;5732;5819;5866;5998;6056;6080;6163;6228;6323;6389;6419;6473;6542;6622;6690;6765;6835;6885;6974;7030;7110;7203;7309;7349;7444;7517;7622;7700;7782;7874;7992;8104;8208;8299;8385;8494;8608;8731;8870;9020;9091
563;113;128;11;1;0;0.523599;0.785398;2;1;93;203;263;363;490;573;661;707;809;912;930;1023;1126;1171;1228;1287;1334;1408;1520;1556;1561;1628;1673;1736;1790;1845;1910;1938;2030;2066;2143;2183;2198;2255;2301;2322;2363;2421;2447;2546;2577;2598;2666;2701;2779;2821;2844;2890;2946;2972;3008;3071;3103;3194;3232;3256;3311;3355;3376;3419;3469;3489;3574;3599;3624;3666;3693;3749;3778;3800;3826;3853;3894;3914;3950;3970;3985;4014;4029;4052;4068;4088;4094;4111;4118;4128;4135;4137;4145;4148;4151;4154;4154;4154;4157;4157;4157;4157;4157;4157
564;73;84;84;0;0;0.523599;0.785398;2;1;93;203;263;365;492;577;660;703;804;905;925;1014;1121;1177;1232;1299;1349;1428;1563;1610;1615;1696;1757;1833;1906;1980;2065;2105;2224;2274;2380;2438;2453;2526;2591;2618;2666;2737;2774;2886;2927;2949;3026;3076;3162;3219;3245;3295;3358;3395;3427;3493;3536;3629;3676;3700;3764;3815;3842;3893;3948;3981;4079;4116;4143;4207;4247;4330;4376;4405;4456;4508;4577;4632;4696;4746;4784;4860;4903;4971;5048;5120;5154;5221;5287;5356;5416;5483;5540;5627;5709;5787;5860;5930;6022;6127;6244;6377;6525;6563
565;52;112;185;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1502;1574;1690;1887;1958;1966;2084;2176;2288;2399;2510;2641;2709;2898;2985;3157;3264;3292;3416;3544;3608;3684;3836;3920;4144;4248;4278;4446;4566;4737;4870;4932;5022;5179;5272;5320;5482;5580;5765;5867;5899;6025;6144;6191;6282;6417;6483;6682;6765;6793;6932;7025;7179;7283;7323;7419;7532;7646;7765;7867;7985;8060;8196;8274;8388;8522;8675;8725;8864;8960;9111;9212;9330;9467;9627;9781;9928;10069;10202;10369;10518;10667;10840;10984;11102
566;38;197;85;1;0;0.523599;0.785398;2;1;93;203;263;363;488;571;657;699;799;899;918;1007;1116;1167;1227;1295;1348;1431;1573;1623;1629;1713;1776;1853;1930;2007;2098;2144;2272;2333;2448;2522;2539;2624;2711;2749;2805;2902;2951;3099;3162;3188;3294;3367;3482;3564;3601;3669;3767;3823;3868;3978;4047;4185;4258;4288;4380;4465;4504;4578;4674;4726;4887;4951;4988;5094;5171;5305;5391;5439;5518;5617;5736;5843;5953;6065;6147;6294;6387;6522;6690;6876;6946;7117;7248;7439;7563;7713;7876;8068;8244;8412;8566;8705;8880;9063;9255;9444;9679;9956
567;184;111;190;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1571;1691;1890;1962;1969;2086;2182;2290;2404;2515;2648;2718;2901;2991;3150;3251;3277;3393;3505;3563;3635;3765;3836;4033;4119;4152;4303;4404;4563;4679;4730;4827;4964;5039;5104;5256;5345;5552;5653;5698;5837;5956;6009;6121;6255;6324;6553;6643;6692;6844;6944;7123;7233;7286;7393;7517;7657;7790;7918;8052;8147;8300;8402;8539;8709;8884;8957;9108;9228;9406;9522;9673;9813;10002;10179;10346;10503;10652;10850;11052;11281;11559;11953;12585
568;91;40;144;0;0;0.523599;0.785398;2;1;93;203;263;356;467;537;611;647;738;823;831;910;1004;1049;1101;1161;1204;1272;1384;1416;1422;1495;1541;1606;1668;1730;1801;1821;1939;1972;2075;2124;2135;2205;2271;2290;2342;2419;2444;2576;2615;2644;2735;2787;2885;2953;2975;3036;3117;3145;3191;3284;3326;3456;3511;3543;3619;3687;3713;3774;3852;3875;4010;4042;4080;4162;4205;4308;4363;4391;4450;4510;4582;4644;4709;4768;4797;4883;4918;4993;5054;5125;5143;5206;5246;5286;5323;5347;5377;5409;5432;5448;5462;5472;5484;5492;5495;5495;5495;5495
569;169;86;184;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1256;1328;1401;1497;1563;1678;1871;1941;1948;2062;2151;2258;2364;2471;2589;2654;2814;2893;3027;3114;3135;3227;3323;3372;3425;3532;3592;3745;3812;3835;3950;4028;4148;4233;4272;4340;4438;4490;4533;4643;4704;4845;4913;4943;5041;5116;5148;5225;5309;5350;5495;5542;5575;5662;5710;5813;5869;5889;5958;6017;6088;6151;6205;6265;6305;6368;6411;6463;6512;6567;6588;6626;6653;6695;6713;6738;6759;6779;6793;6803;6811;6815;6817;6818;6818;6818;6818;6818
570;25;38;86;0;0;0.523599;0.785398;2;1;93;195;247;334;435;507;582;618;706;798;814;904;1008;1056;1114;1180;1230;1312;1454;1498;1505;1596;1658;1740;1816;1889;1980;2014;2144;2187;2293;2343;2355;2426;2487;2506;2555;2623;2649;2753;2787;2808;2872;2912;2985;3031;3052;3101;3149;3179;3219;3269;3302;3380;3414;3439;3480;3518;3539;3571;3612;3636;3708;3736;3759;3799;3829;3883;3914;3935;3960;3991;4028;4058;4087;4115;4132;4167;4186;4213;4243;4267;4280;4297;4314;4334;4346;4362;4370;4385;4392;4398;4400;4401;4401;4401;4401;4401;4401;4401
571;73;129;5;1;0;0.523599;0.785398;2;1;93;189;236;311;411;477;544;581;664;752;771;847;946;999;1046;1111;1158;1236;1371;1424;1428;1506;1571;1641;1718;1790;1877;1923;2044;2099;2206;2269;2288;2365;2435;2479;2525;2605;2656;2781;2840;2859;2953;3019;3122;3195;3235;3290;3377;3433;3463;3562;3622;3743;3807;3829;3903;3970;3998;4048;4121;4161;4268;4320;4336;4411;4468;4545;4605;4630;4676;4736;4803;4868;4929;4993;5042;5115;5167;5235;5320;5409;5440;5520;5581;5673;5735;5805;5888;5993;6097;6197;6282;6357;6433;6488;6533;6550;6555;6555
572;79;197;38;1;0;0.523599;0.785398;2;1;93;203;263;365;492;579;671;716;826;937;958;1058;1179;1241;1301;1379;1431;1523;1666;1713;1718;1804;1865;1943;2015;2082;2166;2205;2325;2377;2481;2546;2562;2634;2710;2746;2794;2881;2929;3057;3115;3133;3223;3290;3382;3458;3490;3541;3625;3673;3699;3782;3833;3925;3976;3992;4047;4094;4114;4153;4196;4220;4287;4317;4331;4364;4396;4434;4458;4467;4487;4509;4534;4554;4571;4588;4594;4611;4617;4629;4637;4650;4653;4661;4665;4671;4672;4674;4676;4677;4677;4677;4677;4677;4677;4677;4677;4677;4677;4677
573;103;184;51;0;0;0.523599;0.785398;2;1;93;203;263;365;490;574;660;701;806;913;929;1028;1140;1187;1250;1310;1364;1438;1566;1611;1617;1692;1748;1818;1885;1955;2032;2076;2184;2238;2333;2395;2413;2480;2547;2589;2629;2703;2752;2854;2911;2924;3005;3068;3147;3215;3247;3283;3352;3399;3416;3479;3528;3598;3645;3658;3707;3748;3772;3805;3848;3873;3938;3968;3975;4023;4051;4097;4126;4135;4163;4194;4221;4254;4276;4300;4318;4336;4353;4368;4391;4411;4415;4427;4435;4445;4449;4451;4455;4460;4462;4463;4463;4463;4463;4463;4463;4463;4463;4463
574;107;181;155;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1112;1251;1323;1394;1488;1550;1663;1844;1902;1909;2018;2094;2194;2285;2381;2487;2540;2691;2754;2881;2954;2977;3072;3155;3201;3262;3353;3410;3562;3625;3653;3762;3833;3949;4025;4063;4128;4211;4261;4302;4392;4442;4554;4603;4626;4698;4747;4771;4822;4869;4895;4977;5003;5026;5075;5102;5165;5194;5212;5241;5272;5312;5345;5379;5407;5426;5461;5481;5508;5540;5576;5584;5611;5633;5657;5673;5689;5709;5730;5748;5761;5771;5778;5790;5799;5803;5805;5805;5805
575;51;150;183;0;0;0.523599;0.785398;2;1;93;203;263;365;492;577;665;708;815;925;945;1046;1168;1230;1293;1372;1426;1523;1679;1724;1730;1830;1888;1975;2044;2124;2204;2243;2360;2409;2507;2562;2578;2645;2710;2743;2789;2861;2903;3017;3064;3088;3168;3222;3313;3370;3396;3447;3511;3544;3578;3646;3681;3775;3813;3830;3892;3938;3954;4003;4055;4074;4168;4193;4214;4276;4306;4364;4398;4406;4438;4477;4509;4550;4580;4613;4635;4669;4688;4709;4734;4768;4771;4795;4804;4828;4837;4848;4864;4874;4882;4889;4896;4901;4911;4915;4917;4917;4917;4917
576;68;40;52;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1256;1326;1403;1495;1565;1678;1868;1936;1943;2056;2145;2251;2360;2464;2593;2657;2838;2922;3081;3185;3208;3317;3438;3498;3561;3701;3780;3968;4065;4083;4231;4340;4480;4601;4659;4725;4860;4941;4977;5118;5209;5369;5462;5494;5604;5704;5750;5829;5942;6000;6167;6234;6267;6373;6439;6557;6637;6669;6734;6812;6895;6966;7042;7107;7158;7240;7291;7359;7433;7514;7542;7606;7653;7718;7762;7811;7859;7922;7967;8009;8047;8081;8116;8159;8187;8210;8221;8221
577;43;146;182;0;0;0.523599;0.785398;2;1;93;203;263;365;490;575;663;706;813;923;943;1044;1164;1224;1287;1366;1422;1519;1676;1725;1731;1828;1892;1977;2056;2137;2231;2275;2412;2470;2590;2663;2682;2768;2854;2896;2954;3056;3112;3269;3338;3368;3487;3566;3698;3791;3836;3912;4024;4089;4138;4265;4339;4506;4592;4626;4744;4844;4888;4981;5099;5157;5351;5425;5464;5591;5674;5818;5912;5953;6033;6133;6237;6336;6434;6526;6596;6705;6775;6869;6974;7087;7119;7213;7273;7360;7421;7476;7532;7596;7647;7687;7714;7729;7739;7739;7739;7739;7739;7739
578;167;98;102;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2104;2200;2317;2437;2552;2693;2765;2963;3059;3237;3347;3377;3500;3625;3690;3765;3903;3983;4185;4276;4307;4456;4553;4702;4806;4854;4935;5051;5120;5170;5296;5370;5534;5615;5648;5760;5855;5897;5982;6092;6145;6319;6387;6420;6536;6616;6744;6836;6875;6951;7054;7159;7266;7365;7470;7545;7665;7746;7850;7975;8123;8172;8302;8393;8540;8638;8753;8880;9037;9185;9334;9475;9619;9822;10042;10321;10649;11106;11347
579;154;104;191;0;0;0.523599;0.785398;2;1;93;203;263;360;472;551;633;673;771;871;891;983;1098;1153;1214;1285;1342;1429;1582;1636;1642;1733;1802;1889;1974;2062;2161;2214;2356;2424;2553;2636;2660;2755;2852;2904;2964;3078;3145;3319;3401;3427;3567;3661;3812;3922;3974;4061;4196;4275;4328;4484;4576;4776;4884;4924;5065;5194;5250;5356;5509;5584;5821;5920;5962;6127;6245;6435;6574;6632;6744;6898;7057;7221;7379;7545;7678;7870;8011;8189;8424;8671;8766;8984;9145;9400;9568;9757;9966;10193;10399;10592;10774;10949;11168;11386;11623;11860;12122;12374
580;0;42;58;1;0;0.523599;0.785398;2;1;93;203;263;365;493;582;676;721;833;947;967;1070;1193;1251;1315;1391;1450;1545;1704;1760;1766;1859;1933;2022;2113;2201;2305;2359;2508;2580;2716;2802;2825;2927;3027;3080;3145;3263;3331;3515;3593;3627;3766;3857;4010;4115;4166;4253;4382;4455;4510;4652;4737;4924;5019;5059;5190;5295;5348;5450;5568;5631;5833;5906;5955;6084;6163;6325;6416;6458;6558;6660;6782;6893;7005;7115;7186;7330;7408;7532;7654;7815;7848;7986;8070;8194;8280;8345;8433;8530;8615;8690;8756;8812;8879;8931;8972;8996;9001;9001
581;74;110;155;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;726;843;963;983;1092;1220;1280;1349;1429;1491;1590;1757;1817;1823;1922;2001;2095;2192;2286;2397;2455;2603;2677;2809;2899;2923;3017;3121;3176;3232;3346;3418;3585;3672;3694;3828;3929;4071;4181;4236;4312;4440;4524;4564;4711;4807;4977;5081;5109;5232;5354;5405;5493;5631;5706;5903;6000;6026;6170;6275;6429;6546;6593;6686;6812;6934;7068;7184;7311;7399;7542;7644;7768;7932;8103;8174;8323;8438;8604;8714;8840;8978;9151;9303;9446;9570;9685;9820;9930;10027;10077;10082;10082
582;199;179;0;1;0;0.523599;0.785398;2;1;93;203;263;361;477;557;639;678;777;880;900;994;1110;1166;1227;1300;1356;1446;1597;1650;1656;1744;1810;1893;1972;2053;2145;2194;2322;2382;2494;2564;2583;2663;2742;2787;2834;2924;2977;3110;3171;3192;3295;3366;3478;3556;3591;3655;3748;3801;3841;3945;4004;4138;4200;4227;4316;4390;4427;4492;4578;4621;4758;4811;4837;4922;4981;5076;5142;5170;5229;5305;5371;5452;5505;5578;5629;5695;5753;5804;5888;5970;6002;6068;6117;6204;6247;6307;6365;6432;6490;6536;6573;6608;6649;6682;6713;6736;6756;6757
583;186;111;104;0;0;0.523599;0.785398;2;1;93;203;263;365;489;573;660;703;809;917;933;1034;1145;1194;1252;1319;1369;1454;1589;1634;1638;1714;1775;1841;1918;1983;2062;2105;2210;2265;2355;2419;2437;2501;2568;2610;2648;2719;2771;2879;2939;2958;3042;3101;3194;3257;3293;3344;3414;3464;3492;3570;3617;3717;3768;3790;3852;3912;3941;3985;4053;4088;4183;4226;4244;4309;4359;4435;4487;4515;4554;4609;4671;4728;4785;4846;4891;4957;5002;5060;5136;5220;5244;5316;5359;5435;5480;5534;5594;5659;5711;5761;5805;5843;5896;5939;5986;6029;6089;6121
584;39;43;90;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1694;1896;1968;1976;2099;2193;2308;2418;2529;2657;2722;2905;2989;3150;3252;3277;3395;3514;3572;3648;3789;3867;4079;4174;4209;4366;4475;4643;4767;4822;4916;5062;5143;5205;5370;5464;5662;5763;5804;5929;6049;6097;6189;6320;6384;6575;6659;6698;6810;6893;7029;7116;7156;7232;7316;7416;7504;7592;7676;7727;7831;7879;7965;8040;8132;8163;8235;8284;8348;8406;8451;8502;8570;8635;8692;8744;8796;8862;8929;9012;9114;9240;9280
585;186;29;95;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1573;1692;1887;1954;1961;2078;2167;2272;2381;2483;2610;2671;2845;2920;3068;3157;3180;3285;3386;3436;3503;3618;3681;3856;3932;3958;4088;4174;4304;4396;4436;4508;4610;4665;4710;4815;4877;5011;5070;5101;5190;5255;5287;5351;5420;5452;5575;5615;5648;5720;5760;5855;5900;5930;5984;6033;6104;6160;6224;6280;6314;6386;6424;6485;6549;6627;6653;6713;6755;6828;6861;6915;6964;7025;7084;7142;7197;7250;7317;7388;7463;7493;7494;7494
586;115;120;123;0;0;0.523599;0.785398;2;1;93;203;262;358;475;553;637;679;781;886;905;1000;1115;1169;1233;1306;1364;1458;1614;1663;1670;1769;1836;1926;2010;2096;2198;2240;2388;2444;2575;2643;2661;2753;2835;2870;2933;3033;3079;3234;3291;3320;3430;3499;3615;3696;3729;3801;3902;3951;3999;4113;4167;4308;4370;4394;4489;4566;4596;4673;4760;4796;4937;4984;5016;5105;5160;5259;5321;5349;5402;5470;5541;5608;5675;5737;5787;5857;5907;5972;6052;6135;6166;6237;6291;6377;6431;6493;6562;6650;6726;6803;6877;6944;7033;7128;7228;7326;7445;7529
587;43;153;56;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1894;1960;1968;2090;2176;2286;2391;2495;2619;2677;2844;2917;3061;3153;3174;3275;3383;3434;3496;3614;3681;3846;3926;3956;4076;4157;4289;4375;4420;4493;4585;4648;4695;4795;4860;4996;5066;5099;5193;5272;5313;5383;5471;5520;5672;5729;5767;5865;5931;6057;6135;6174;6246;6332;6419;6508;6585;6667;6724;6819;6886;6967;7073;7182;7231;7322;7403;7519;7588;7684;7772;7896;8011;8122;8228;8322;8443;8570;8666;8726;8772;8789
588;151;18;137;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2105;2201;2320;2440;2555;2699;2769;2967;3058;3228;3340;3369;3489;3615;3681;3758;3905;3988;4212;4312;4349;4516;4628;4810;4931;4988;5091;5230;5309;5376;5528;5613;5802;5888;5924;6037;6131;6168;6252;6348;6394;6543;6597;6633;6717;6772;6874;6934;6960;7016;7068;7135;7185;7245;7286;7317;7376;7405;7454;7495;7543;7557;7597;7624;7653;7677;7695;7717;7744;7765;7781;7797;7810;7826;7841;7854;7867;7870;7870
589;113;40;80;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1257;1329;1407;1503;1575;1695;1899;1971;1979;2104;2200;2314;2430;2536;2673;2727;2923;2995;3167;3257;3280;3406;3513;3563;3650;3780;3850;4062;4149;4191;4344;4447;4617;4735;4786;4887;5025;5099;5167;5320;5410;5611;5715;5759;5892;6014;6066;6169;6303;6366;6580;6662;6702;6846;6942;7100;7211;7251;7341;7463;7576;7701;7802;7922;8006;8127;8220;8321;8455;8610;8661;8784;8856;8983;9050;9124;9212;9298;9365;9425;9477;9523;9579;9622;9669;9700;9736;9744
590;112;75;152;0;0;0.523599;0.785398;2;1;93;203;263;365;492;579;669;714;824;936;957;1059;1183;1244;1308;1390;1449;1549;1715;1772;1778;1880;1958;2054;2148;2240;2352;2407;2566;2640;2782;2871;2894;2996;3102;3156;3218;3339;3411;3597;3678;3708;3849;3942;4097;4206;4260;4352;4482;4557;4616;4764;4849;5049;5149;5193;5332;5456;5509;5619;5760;5824;6056;6143;6193;6346;6455;6640;6765;6821;6938;7078;7237;7388;7542;7690;7793;7985;8097;8275;8466;8681;8758;8950;9087;9290;9435;9587;9753;9940;10103;10253;10391;10524;10695;10859;11034;11210;11401;11483
591;43;183;51;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1111;1250;1322;1387;1481;1541;1652;1827;1895;1901;1998;2079;2174;2265;2364;2467;2526;2675;2735;2869;2940;2960;3059;3143;3179;3246;3342;3388;3541;3595;3625;3723;3784;3893;3964;3991;4063;4142;4181;4232;4318;4364;4482;4536;4565;4640;4696;4717;4779;4837;4859;4963;4991;5022;5073;5099;5167;5192;5215;5254;5279;5326;5355;5389;5410;5421;5458;5465;5494;5514;5538;5543;5560;5571;5578;5587;5591;5595;5597;5599;5600;5600;5600;5600;5600;5600;5600;5600;5600
592;48;164;165;0;0;0.523599;0.785398;2;1;93;193;244;327;428;498;569;606;688;776;793;865;958;1004;1050;1108;1153;1222;1342;1384;1389;1461;1515;1583;1647;1715;1792;1830;1944;1995;2098;2158;2175;2248;2320;2356;2409;2494;2538;2679;2733;2762;2867;2930;3049;3124;3163;3233;3320;3372;3425;3523;3585;3721;3791;3828;3910;3986;4030;4092;4167;4219;4341;4399;4429;4501;4558;4643;4701;4728;4774;4829;4882;4936;4978;5029;5047;5099;5115;5154;5180;5217;5222;5245;5257;5267;5275;5281;5286;5288;5289;5289;5289;5289;5289;5289;5289;5289;5289;5289
593;66;44;160;0;0;0.523599;0.785398;2;1;87;177;221;299;387;445;504;533;602;671;683;746;824;861;900;945;981;1039;1133;1165;1167;1220;1260;1298;1341;1374;1419;1443;1497;1526;1569;1601;1608;1634;1664;1682;1694;1723;1742;1776;1795;1798;1827;1847;1868;1886;1895;1902;1923;1935;1938;1956;1967;1979;1991;1993;1998;2008;2012;2015;2024;2030;2035;2042;2042;2045;2051;2053;2057;2059;2060;2061;2064;2064;2068;2069;2071;2072;2072;2074;2076;2076;2077;2077;2077;2077;2078;2078;2078;2078;2078;2078;2078;2078;2078;2078;2078;2078;2078;2078
594;50;54;38;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;972;993;1108;1245;1310;1385;1472;1538;1646;1825;1886;1891;1998;2080;2175;2276;2367;2478;2537;2687;2760;2890;2975;2996;3089;3184;3232;3288;3391;3451;3606;3677;3703;3816;3894;4017;4105;4147;4215;4320;4380;4420;4536;4604;4739;4809;4830;4920;5001;5032;5094;5189;5232;5363;5418;5433;5520;5580;5669;5732;5759;5809;5876;5942;6013;6068;6135;6178;6252;6295;6353;6422;6501;6522;6595;6638;6710;6753;6803;6865;6929;6985;7039;7090;7135;7201;7266;7342;7432;7563;7837
595;117;80;71;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;677;722;835;950;970;1075;1201;1264;1331;1415;1476;1579;1749;1808;1815;1920;1998;2096;2190;2288;2403;2460;2627;2701;2853;2943;2968;3081;3188;3243;3318;3448;3519;3725;3811;3847;4004;4103;4271;4386;4439;4536;4677;4753;4815;4976;5065;5270;5371;5413;5545;5665;5718;5819;5962;6030;6260;6352;6398;6548;6657;6834;6964;7020;7129;7277;7430;7582;7734;7884;8003;8188;8323;8499;8716;8962;9055;9284;9459;9729;9913;10136;10392;10730;11054;11381;11716;12043;12511;13016;13591;14276;15201;16811
596;32;36;112;0;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;846;970;992;1103;1236;1302;1372;1460;1522;1629;1808;1871;1878;1986;2070;2171;2274;2372;2494;2553;2721;2798;2949;3045;3069;3179;3287;3345;3412;3541;3615;3813;3900;3931;4086;4183;4348;4465;4521;4616;4759;4837;4898;5063;5153;5368;5473;5518;5665;5792;5852;5966;6122;6198;6445;6532;6582;6740;6841;7023;7142;7197;7299;7441;7577;7725;7857;8001;8105;8270;8392;8542;8735;8949;9028;9211;9345;9554;9694;9860;10035;10255;10468;10669;10856;11015;11223;11430;11634;11816;11971;11989
597;23;40;61;0;0;0.523599;0.785398;2;1;93;203;263;365;489;573;659;700;804;911;931;1028;1146;1205;1266;1344;1400;1496;1656;1713;1719;1814;1889;1979;2068;2159;2263;2320;2470;2542;2677;2764;2788;2887;2986;3038;3102;3217;3279;3455;3530;3562;3692;3777;3917;4014;4060;4142;4257;4325;4378;4508;4585;4752;4837;4874;4989;5082;5122;5206;5311;5359;5526;5582;5617;5722;5784;5905;5973;6009;6073;6147;6232;6313;6387;6460;6510;6594;6648;6716;6801;6886;6921;6994;7051;7132;7179;7239;7301;7366;7423;7473;7511;7543;7591;7628;7656;7669;7674;7674
598;27;188;29;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;970;990;1104;1232;1292;1360;1435;1497;1585;1736;1790;1797;1882;1950;2033;2113;2196;2287;2336;2465;2526;2643;2718;2738;2827;2911;2956;3013;3106;3166;3299;3368;3390;3490;3565;3674;3750;3793;3847;3929;3989;4020;4112;4172;4282;4344;4364;4436;4502;4532;4583;4656;4695;4798;4845;4861;4927;4976;5045;5091;5114;5150;5198;5249;5294;5337;5381;5412;5458;5486;5527;5563;5607;5618;5655;5671;5693;5703;5710;5722;5732;5739;5743;5747;5749;5751;5752;5752;5752;5752;5752
599;193;43;128;1;0;0.523599;0.785398;2;1;93;203;263;365;493;582;675;722;835;950;973;1077;1205;1269;1333;1417;1477;1581;1752;1812;1818;1921;2001;2097;2196;2288;2404;2460;2625;2701;2850;2945;2968;3078;3188;3241;3313;3445;3517;3727;3817;3853;4012;4117;4288;4411;4462;4564;4709;4783;4845;5000;5083;5276;5370;5409;5539;5651;5699;5795;5920;5974;6167;6236;6277;6401;6485;6628;6721;6763;6846;6944;7056;7158;7266;7367;7440;7567;7643;7760;7889;8042;8091;8217;8295;8401;8474;8533;8609;8688;8755;8808;8851;8885;8917;8939;8953;8959;8959;8959
600;193;50;60;1;0;0.523599;0.785398;2;1;93;195;247;334;435;506;580;616;701;787;803;884;980;1024;1074;1134;1178;1251;1375;1413;1419;1495;1549;1619;1686;1748;1827;1858;1972;2014;2113;2168;2180;2252;2323;2350;2399;2482;2521;2650;2699;2719;2817;2877;2979;3052;3082;3139;3231;3276;3313;3416;3470;3599;3665;3688;3777;3858;3889;3956;4052;4092;4245;4296;4326;4426;4487;4601;4669;4701;4764;4839;4920;5001;5071;5139;5171;5250;5284;5345;5397;5469;5479;5539;5568;5605;5643;5674;5711;5749;5780;5804;5822;5837;5856;5863;5867;5867;5867;5867
601;138;33;194;1;0;0.523599;0.785398;2;1;93;203;263;365;493;583;679;727;847;973;997;1113;1252;1318;1388;1473;1533;1634;1794;1854;1859;1944;2021;2096;2180;2254;2344;2395;2509;2569;2668;2735;2753;2821;2897;2937;2977;3062;3109;3231;3285;3301;3396;3455;3550;3620;3651;3703;3782;3826;3856;3940;3987;4092;4142;4164;4233;4285;4312;4365;4426;4459;4567;4604;4631;4695;4727;4803;4831;4850;4893;4927;4972;5009;5043;5074;5090;5123;5141;5169;5191;5218;5226;5244;5259;5278;5287;5300;5311;5323;5331;5335;5338;5340;5340;5340;5340;5340;5340;5340
